,ID,Response
16618,67501,0
16619,67502,1
16620,67503,0
16621,67504,1
16622,67505,0
16623,67506,0
16624,67507,0
16625,67508,0
16626,67509,0
16627,67510,1
16628,67511,0
16629,67512,0
16630,67513,0
16631,67514,0
16632,67515,1
16633,67516,1
16634,67517,0
16635,67518,0
16636,67519,0
16637,67520,0
16638,67521,0
16639,67522,0
16640,67523,0
16641,67524,0
16642,67525,0
16643,67526,1
16644,67527,0
16645,67528,1
16646,67529,1
16647,67530,0
16648,67531,0
16649,67532,0
16650,67533,0
16651,67534,0
16652,67535,0
16653,67536,0
16654,67537,1
16655,67538,0
16656,67539,0
16657,67540,0
16658,67541,0
16659,67542,0
16660,67543,0
16661,67544,1
16662,67545,0
16663,67546,1
16664,67547,0
16665,67548,0
16666,67549,0
16667,67550,0
16668,67551,0
16669,67552,1
16670,67553,0
16671,67554,0
16672,67555,0
16673,67556,0
16674,67557,1
16675,67558,0
16676,67559,1
16677,67560,0
16678,67561,0
16679,67562,0
16680,67563,0
16681,67564,0
16682,67565,0
16683,67566,0
16684,67567,0
16685,67568,1
16686,67569,0
16687,67570,0
16688,67571,0
16689,67572,0
16690,67573,0
16691,67574,0
16692,67575,1
16693,67576,0
16694,67577,0
16695,67578,0
16696,67579,0
16697,67580,0
16698,67581,0
16699,67582,0
16700,67583,0
16701,67584,0
16702,67585,1
16703,67586,1
16704,67587,0
16705,67588,1
16706,67589,0
16707,67590,0
16708,67591,0
16709,67592,0
16710,67593,0
16711,67594,1
16712,67595,0
16713,67596,0
16714,67597,1
16715,67598,0
16716,67599,1
16717,67600,0
16718,67601,1
16719,67602,0
16720,67603,0
16721,67604,0
16722,67605,0
16723,67606,1
16724,67607,0
16725,67608,0
16726,67609,0
16727,67610,0
16728,67611,0
16729,67612,1
16730,67613,0
16731,67614,0
16732,67615,0
16733,67616,0
16734,67617,0
16735,67618,0
16736,67619,1
16737,67620,0
16738,67621,1
16739,67622,0
16740,67623,0
16741,67624,0
16742,67625,0
16743,67626,1
16744,67627,0
16745,67628,0
16746,67629,0
16747,67630,0
16748,67631,0
16749,67632,0
16750,67633,0
16751,67634,1
16752,67635,0
16753,67636,0
16754,67637,0
16755,67638,1
16756,67639,0
16757,67640,0
16758,67641,0
16759,67642,0
16760,67643,1
16761,67644,0
16762,67645,0
16763,67646,0
16764,67647,0
16765,67648,0
16766,67649,0
16767,67650,0
16768,67651,0
16769,67652,0
16770,67653,0
16771,67654,0
16772,67655,0
16773,67656,0
16774,67657,0
16775,67658,0
16776,67659,0
16777,67660,0
16778,67661,1
16779,67662,0
16780,67663,0
16781,67664,1
16782,67665,1
16783,67666,0
16784,67667,0
16785,67668,0
16786,67669,0
16787,67670,1
16788,67671,0
16789,67672,0
16790,67673,0
16791,67674,0
16792,67675,0
16793,67676,1
16794,67677,1
16795,67678,1
16796,67679,0
16797,67680,0
16798,67681,0
16799,67682,0
16800,67683,0
16801,67684,0
16802,67685,0
16803,67686,0
16804,67687,0
16805,67688,0
16806,67689,1
16807,67690,0
16808,67691,0
16809,67692,0
16810,67693,1
16811,67694,0
16812,67695,0
16813,67696,0
16814,67697,1
16815,67698,0
16816,67699,0
16817,67700,0
16818,67701,0
16819,67702,0
16820,67703,0
16821,67704,0
16822,67705,0
16823,67706,0
16824,67707,0
16825,67708,0
16826,67709,0
16827,67710,0
16828,67711,1
16829,67712,0
16830,67713,0
16831,67714,0
16832,67715,1
16833,67716,1
16834,67717,0
16835,67718,0
16836,67719,0
16837,67720,0
16838,67721,1
16839,67722,0
16840,67723,0
16841,67724,0
16842,67725,0
16843,67726,1
16844,67727,0
16845,67728,0
16846,67729,0
16847,67730,1
16848,67731,0
16849,67732,0
16850,67733,0
16851,67734,0
16852,67735,0
16853,67736,1
16854,67737,1
16855,67738,0
16856,67739,0
16857,67740,0
16858,67741,0
16859,67742,0
16860,67743,0
16861,67744,1
16862,67745,0
16863,67746,1
16864,67747,1
16865,67748,0
16866,67749,0
16867,67750,0
16868,67751,0
16869,67752,0
16870,67753,0
16871,67754,1
16872,67755,0
16873,67756,0
16874,67757,0
16875,67758,1
16876,67759,0
16877,67760,0
16878,67761,0
16879,67762,0
16880,67763,0
16881,67764,0
16882,67765,0
16883,67766,0
16884,67767,0
16885,67768,0
16886,67769,0
16887,67770,0
16888,67771,0
16889,67772,0
16890,67773,0
16891,67774,1
16892,67775,0
16893,67776,0
16894,67777,0
16895,67778,1
16896,67779,0
16897,67780,0
16898,67781,1
16899,67782,0
16900,67783,0
16901,67784,1
16902,67785,1
16903,67786,0
16904,67787,0
16905,67788,0
16906,67789,0
16907,67790,0
16908,67791,0
16909,67792,0
16910,67793,0
16911,67794,0
16912,67795,0
16913,67796,0
16914,67797,0
16915,67798,0
16916,67799,1
16917,67800,1
16918,67801,0
16919,67802,0
16920,67803,0
16921,67804,0
16922,67805,0
16923,67806,1
16924,67807,1
16925,67808,0
16926,67809,1
16927,67810,0
16928,67811,0
16929,67812,0
16930,67813,0
16931,67814,0
16932,67815,0
16933,67816,1
16934,67817,0
16935,67818,0
16936,67819,1
16937,67820,1
16938,67821,0
16939,67822,1
16940,67823,0
16941,67824,0
16942,67825,1
16943,67826,1
16944,67827,1
16945,67828,0
16946,67829,0
16947,67830,0
16948,67831,1
16949,67832,0
16950,67833,0
16951,67834,0
16952,67835,0
16953,67836,0
16954,67837,0
16955,67838,1
16956,67839,0
16957,67840,0
16958,67841,0
16959,67842,1
16960,67843,0
16961,67844,0
16962,67845,0
16963,67846,0
16964,67847,1
16965,67848,1
16966,67849,0
16967,67850,1
16968,67851,0
16969,67852,1
16970,67853,0
16971,67854,0
16972,67855,0
16973,67856,0
16974,67857,0
16975,67858,0
16976,67859,0
16977,67860,1
16978,67861,0
16979,67862,0
16980,67863,1
16981,67864,0
16982,67865,1
16983,67866,1
16984,67867,0
16985,67868,0
16986,67869,0
16987,67870,0
16988,67871,1
16989,67872,0
16990,67873,1
16991,67874,1
16992,67875,1
16993,67876,0
16994,67877,1
16995,67878,0
16996,67879,0
16997,67880,0
16998,67881,1
16999,67882,0
17000,67883,0
17001,67884,0
17002,67885,0
17003,67886,0
17004,67887,0
17005,67888,0
17006,67889,0
17007,67890,0
17008,67891,0
17009,67892,0
17010,67893,0
17011,67894,0
17012,67895,0
17013,67896,1
17014,67897,0
17015,67898,1
17016,67899,1
17017,67900,0
17018,67901,0
17019,67902,0
17020,67903,0
17021,67904,0
17022,67905,0
17023,67906,0
17024,67907,0
17025,67908,1
17026,67909,0
17027,67910,0
17028,67911,0
17029,67912,0
17030,67913,0
17031,67914,0
17032,67915,0
17033,67916,0
17034,67917,0
17035,67918,0
17036,67919,0
17037,67920,0
17038,67921,0
17039,67922,0
17040,67923,0
17041,67924,0
17042,67925,0
17043,67926,1
17044,67927,0
17045,67928,0
17046,67929,1
17047,67930,0
17048,67931,0
17049,67932,0
17050,67933,0
17051,67934,1
17052,67935,0
17053,67936,0
17054,67937,0
17055,67938,0
17056,67939,0
17057,67940,1
17058,67941,0
17059,67942,0
17060,67943,0
17061,67944,0
17062,67945,0
17063,67946,0
17064,67947,0
17065,67948,0
17066,67949,1
17067,67950,0
17068,67951,1
17069,67952,0
17070,67953,0
17071,67954,1
17072,67955,0
17073,67956,0
17074,67957,0
17075,67958,0
17076,67959,0
17077,67960,0
17078,67961,0
17079,67962,0
17080,67963,0
17081,67964,1
17082,67965,1
17083,67966,0
17084,67967,1
17085,67968,1
17086,67969,0
17087,67970,0
17088,67971,0
17089,67972,0
17090,67973,1
17091,67974,0
17092,67975,0
17093,67976,0
17094,67977,0
17095,67978,0
17096,67979,1
17097,67980,1
17098,67981,0
17099,67982,0
17100,67983,0
17101,67984,1
17102,67985,1
17103,67986,0
17104,67987,1
17105,67988,0
17106,67989,0
17107,67990,0
17108,67991,0
17109,67992,1
17110,67993,0
17111,67994,0
17112,67995,0
17113,67996,0
17114,67997,0
17115,67998,0
17116,67999,0
17117,68000,1
17118,68001,0
17119,68002,0
17120,68003,0
17121,68004,0
17122,68005,0
17123,68006,0
17124,68007,0
17125,68008,0
17126,68009,0
17127,68010,0
17128,68011,1
17129,68012,0
17130,68013,0
17131,68014,0
17132,68015,0
17133,68016,0
17134,68017,0
17135,68018,0
17136,68019,1
17137,68020,0
17138,68021,0
17139,68022,0
17140,68023,0
17141,68024,1
17142,68025,0
17143,68026,0
17144,68027,0
17145,68028,0
17146,68029,1
17147,68030,0
17148,68031,0
17149,68032,0
17150,68033,0
17151,68034,0
17152,68035,0
17153,68036,0
17154,68037,0
17155,68038,0
17156,68039,0
17157,68040,1
17158,68041,0
17159,68042,1
17160,68043,0
17161,68044,0
17162,68045,0
17163,68046,0
17164,68047,0
17165,68048,0
17166,68049,0
17167,68050,0
17168,68051,0
17169,68052,0
17170,68053,0
17171,68054,1
17172,68055,0
17173,68056,1
17174,68057,0
17175,68058,0
17176,68059,0
17177,68060,0
17178,68061,1
17179,68062,0
17180,68063,0
17181,68064,0
17182,68065,0
17183,68066,0
17184,68067,0
17185,68068,1
17186,68069,1
17187,68070,0
17188,68071,0
17189,68072,0
17190,68073,0
17191,68074,0
17192,68075,0
17193,68076,0
17194,68077,0
17195,68078,0
17196,68079,0
17197,68080,0
17198,68081,1
17199,68082,1
17200,68083,0
17201,68084,0
17202,68085,1
17203,68086,0
17204,68087,0
17205,68088,0
17206,68089,0
17207,68090,1
17208,68091,0
17209,68092,0
17210,68093,0
17211,68094,0
17212,68095,0
17213,68096,1
17214,68097,1
17215,68098,0
17216,68099,0
17217,68100,0
17218,68101,0
17219,68102,0
17220,68103,0
17221,68104,0
17222,68105,1
17223,68106,0
17224,68107,1
17225,68108,0
17226,68109,0
17227,68110,0
17228,68111,1
17229,68112,0
17230,68113,0
17231,68114,0
17232,68115,0
17233,68116,0
17234,68117,0
17235,68118,0
17236,68119,1
17237,68120,1
17238,68121,0
17239,68122,0
17240,68123,0
17241,68124,0
17242,68125,0
17243,68126,1
17244,68127,0
17245,68128,0
17246,68129,0
17247,68130,0
17248,68131,0
17249,68132,0
17250,68133,0
17251,68134,0
17252,68135,0
17253,68136,1
17254,68137,0
17255,68138,1
17256,68139,1
17257,68140,0
17258,68141,0
17259,68142,0
17260,68143,0
17261,68144,0
17262,68145,0
17263,68146,0
17264,68147,1
17265,68148,0
17266,68149,1
17267,68150,1
17268,68151,0
17269,68152,1
17270,68153,1
17271,68154,0
17272,68155,1
17273,68156,1
17274,68157,0
17275,68158,0
17276,68159,0
17277,68160,0
17278,68161,1
17279,68162,0
17280,68163,1
17281,68164,0
17282,68165,0
17283,68166,0
17284,68167,0
17285,68168,0
17286,68169,1
17287,68170,1
17288,68171,0
17289,68172,0
17290,68173,1
17291,68174,0
17292,68175,0
17293,68176,1
17294,68177,1
17295,68178,0
17296,68179,0
17297,68180,0
17298,68181,1
17299,68182,0
17300,68183,0
17301,68184,0
17302,68185,0
17303,68186,0
17304,68187,0
17305,68188,0
17306,68189,0
17307,68190,1
17308,68191,0
17309,68192,0
17310,68193,0
17311,68194,1
17312,68195,1
17313,68196,0
17314,68197,0
17315,68198,0
17316,68199,0
17317,68200,0
17318,68201,0
17319,68202,0
17320,68203,0
17321,68204,1
17322,68205,1
17323,68206,0
17324,68207,0
17325,68208,1
17326,68209,1
17327,68210,0
17328,68211,0
17329,68212,0
17330,68213,1
17331,68214,1
17332,68215,1
17333,68216,0
17334,68217,0
17335,68218,0
17336,68219,0
17337,68220,0
17338,68221,0
17339,68222,0
17340,68223,0
17341,68224,0
17342,68225,1
17343,68226,1
17344,68227,0
17345,68228,0
17346,68229,0
17347,68230,0
17348,68231,1
17349,68232,0
17350,68233,0
17351,68234,0
17352,68235,0
17353,68236,0
17354,68237,0
17355,68238,0
17356,68239,1
17357,68240,0
17358,68241,0
17359,68242,0
17360,68243,0
17361,68244,0
17362,68245,0
17363,68246,1
17364,68247,1
17365,68248,0
17366,68249,0
17367,68250,0
17368,68251,1
17369,68252,0
17370,68253,0
17371,68254,0
17372,68255,0
17373,68256,0
17374,68257,0
17375,68258,0
17376,68259,0
17377,68260,0
17378,68261,0
17379,68262,0
17380,68263,1
17381,68264,0
17382,68265,0
17383,68266,0
17384,68267,0
17385,68268,0
17386,68269,1
17387,68270,0
17388,68271,0
17389,68272,0
17390,68273,0
17391,68274,0
17392,68275,0
17393,68276,0
17394,68277,0
17395,68278,0
17396,68279,0
17397,68280,1
17398,68281,0
17399,68282,0
17400,68283,0
17401,68284,1
17402,68285,0
17403,68286,0
17404,68287,0
17405,68288,0
17406,68289,0
17407,68290,0
17408,68291,0
17409,68292,0
17410,68293,0
17411,68294,1
17412,68295,1
17413,68296,1
17414,68297,0
17415,68298,0
17416,68299,0
17417,68300,0
17418,68301,0
17419,68302,0
17420,68303,0
17421,68304,0
17422,68305,0
17423,68306,0
17424,68307,0
17425,68308,0
17426,68309,0
17427,68310,0
17428,68311,0
17429,68312,0
17430,68313,0
17431,68314,1
17432,68315,0
17433,68316,0
17434,68317,0
17435,68318,0
17436,68319,1
17437,68320,0
17438,68321,0
17439,68322,0
17440,68323,0
17441,68324,0
17442,68325,1
17443,68326,1
17444,68327,0
17445,68328,0
17446,68329,0
17447,68330,0
17448,68331,1
17449,68332,0
17450,68333,0
17451,68334,0
17452,68335,1
17453,68336,0
17454,68337,0
17455,68338,1
17456,68339,1
17457,68340,1
17458,68341,0
17459,68342,0
17460,68343,0
17461,68344,0
17462,68345,0
17463,68346,0
17464,68347,0
17465,68348,1
17466,68349,0
17467,68350,1
17468,68351,0
17469,68352,0
17470,68353,0
17471,68354,0
17472,68355,1
17473,68356,1
17474,68357,0
17475,68358,0
17476,68359,0
17477,68360,0
17478,68361,0
17479,68362,0
17480,68363,0
17481,68364,0
17482,68365,1
17483,68366,0
17484,68367,1
17485,68368,0
17486,68369,0
17487,68370,0
17488,68371,0
17489,68372,0
17490,68373,0
17491,68374,0
17492,68375,0
17493,68376,1
17494,68377,0
17495,68378,0
17496,68379,0
17497,68380,0
17498,68381,1
17499,68382,0
17500,68383,1
17501,68384,0
17502,68385,0
17503,68386,0
17504,68387,0
17505,68388,1
17506,68389,1
17507,68390,1
17508,68391,0
17509,68392,0
17510,68393,0
17511,68394,0
17512,68395,1
17513,68396,1
17514,68397,0
17515,68398,0
17516,68399,0
17517,68400,0
17518,68401,0
17519,68402,1
17520,68403,0
17521,68404,0
17522,68405,0
17523,68406,0
17524,68407,0
17525,68408,1
17526,68409,1
17527,68410,1
17528,68411,0
17529,68412,0
17530,68413,1
17531,68414,0
17532,68415,0
17533,68416,0
17534,68417,0
17535,68418,0
17536,68419,0
17537,68420,0
17538,68421,0
17539,68422,0
17540,68423,0
17541,68424,0
17542,68425,0
17543,68426,0
17544,68427,0
17545,68428,1
17546,68429,0
17547,68430,1
17548,68431,0
17549,68432,0
17550,68433,0
17551,68434,1
17552,68435,0
17553,68436,0
17554,68437,0
17555,68438,0
17556,68439,0
17557,68440,0
17558,68441,1
17559,68442,0
17560,68443,0
17561,68444,1
17562,68445,0
17563,68446,1
17564,68447,0
17565,68448,0
17566,68449,0
17567,68450,0
17568,68451,0
17569,68452,0
17570,68453,0
17571,68454,1
17572,68455,0
17573,68456,1
17574,68457,0
17575,68458,0
17576,68459,1
17577,68460,1
17578,68461,0
17579,68462,1
17580,68463,0
17581,68464,0
17582,68465,0
17583,68466,1
17584,68467,0
17585,68468,1
17586,68469,0
17587,68470,1
17588,68471,1
17589,68472,0
17590,68473,0
17591,68474,0
17592,68475,0
17593,68476,0
17594,68477,0
17595,68478,0
17596,68479,0
17597,68480,0
17598,68481,0
17599,68482,0
17600,68483,0
17601,68484,0
17602,68485,0
17603,68486,1
17604,68487,0
17605,68488,1
17606,68489,0
17607,68490,0
17608,68491,0
17609,68492,1
17610,68493,0
17611,68494,0
17612,68495,0
17613,68496,1
17614,68497,0
17615,68498,0
17616,68499,0
17617,68500,0
17618,68501,0
17619,68502,0
17620,68503,1
17621,68504,0
17622,68505,0
17623,68506,0
17624,68507,0
17625,68508,0
17626,68509,0
17627,68510,0
17628,68511,0
17629,68512,1
17630,68513,1
17631,68514,1
17632,68515,0
17633,68516,0
17634,68517,0
17635,68518,0
17636,68519,0
17637,68520,0
17638,68521,1
17639,68522,0
17640,68523,1
17641,68524,0
17642,68525,1
17643,68526,0
17644,68527,0
17645,68528,0
17646,68529,0
17647,68530,1
17648,68531,1
17649,68532,0
17650,68533,0
17651,68534,1
17652,68535,0
17653,68536,0
17654,68537,0
17655,68538,0
17656,68539,0
17657,68540,0
17658,68541,0
17659,68542,0
17660,68543,0
17661,68544,0
17662,68545,0
17663,68546,1
17664,68547,0
17665,68548,1
17666,68549,0
17667,68550,1
17668,68551,0
17669,68552,0
17670,68553,0
17671,68554,0
17672,68555,0
17673,68556,1
17674,68557,0
17675,68558,0
17676,68559,0
17677,68560,0
17678,68561,1
17679,68562,1
17680,68563,0
17681,68564,1
17682,68565,0
17683,68566,1
17684,68567,1
17685,68568,0
17686,68569,1
17687,68570,0
17688,68571,1
17689,68572,1
17690,68573,0
17691,68574,0
17692,68575,1
17693,68576,1
17694,68577,0
17695,68578,0
17696,68579,0
17697,68580,0
17698,68581,0
17699,68582,0
17700,68583,0
17701,68584,1
17702,68585,1
17703,68586,0
17704,68587,0
17705,68588,1
17706,68589,1
17707,68590,0
17708,68591,0
17709,68592,0
17710,68593,0
17711,68594,0
17712,68595,1
17713,68596,1
17714,68597,0
17715,68598,1
17716,68599,1
17717,68600,0
17718,68601,0
17719,68602,0
17720,68603,0
17721,68604,0
17722,68605,1
17723,68606,0
17724,68607,0
17725,68608,0
17726,68609,0
17727,68610,0
17728,68611,0
17729,68612,0
17730,68613,0
17731,68614,0
17732,68615,1
17733,68616,1
17734,68617,1
17735,68618,1
17736,68619,0
17737,68620,0
17738,68621,0
17739,68622,0
17740,68623,0
17741,68624,0
17742,68625,0
17743,68626,0
17744,68627,0
17745,68628,0
17746,68629,0
17747,68630,0
17748,68631,1
17749,68632,0
17750,68633,0
17751,68634,0
17752,68635,0
17753,68636,0
17754,68637,0
17755,68638,0
17756,68639,0
17757,68640,0
17758,68641,0
17759,68642,0
17760,68643,0
17761,68644,0
17762,68645,0
17763,68646,0
17764,68647,0
17765,68648,1
17766,68649,1
17767,68650,0
17768,68651,1
17769,68652,1
17770,68653,1
17771,68654,0
17772,68655,1
17773,68656,0
17774,68657,0
17775,68658,0
17776,68659,1
17777,68660,0
17778,68661,0
17779,68662,0
17780,68663,0
17781,68664,0
17782,68665,0
17783,68666,0
17784,68667,0
17785,68668,1
17786,68669,0
17787,68670,0
17788,68671,0
17789,68672,0
17790,68673,1
17791,68674,0
17792,68675,1
17793,68676,0
17794,68677,0
17795,68678,0
17796,68679,1
17797,68680,0
17798,68681,0
17799,68682,0
17800,68683,0
17801,68684,1
17802,68685,1
17803,68686,1
17804,68687,1
17805,68688,1
17806,68689,0
17807,68690,0
17808,68691,0
17809,68692,1
17810,68693,0
17811,68694,1
17812,68695,0
17813,68696,0
17814,68697,0
17815,68698,0
17816,68699,0
17817,68700,0
17818,68701,0
17819,68702,0
17820,68703,0
17821,68704,1
17822,68705,0
17823,68706,0
17824,68707,1
17825,68708,0
17826,68709,0
17827,68710,0
17828,68711,0
17829,68712,0
17830,68713,0
17831,68714,0
17832,68715,0
17833,68716,0
17834,68717,1
17835,68718,0
17836,68719,0
17837,68720,0
17838,68721,1
17839,68722,0
17840,68723,0
17841,68724,0
17842,68725,0
17843,68726,0
17844,68727,0
17845,68728,0
17846,68729,1
17847,68730,1
17848,68731,0
17849,68732,1
17850,68733,1
17851,68734,0
17852,68735,0
17853,68736,0
17854,68737,1
17855,68738,1
17856,68739,0
17857,68740,0
17858,68741,0
17859,68742,0
17860,68743,0
17861,68744,0
17862,68745,0
17863,68746,1
17864,68747,0
17865,68748,1
17866,68749,0
17867,68750,0
17868,68751,0
17869,68752,0
17870,68753,0
17871,68754,0
17872,68755,0
17873,68756,0
17874,68757,1
17875,68758,1
17876,68759,0
17877,68760,1
17878,68761,0
17879,68762,0
17880,68763,0
17881,68764,0
17882,68765,1
17883,68766,0
17884,68767,0
17885,68768,0
17886,68769,0
17887,68770,0
17888,68771,0
17889,68772,0
17890,68773,0
17891,68774,1
17892,68775,0
17893,68776,1
17894,68777,0
17895,68778,1
17896,68779,0
17897,68780,0
17898,68781,0
17899,68782,0
17900,68783,1
17901,68784,0
17902,68785,0
17903,68786,0
17904,68787,0
17905,68788,0
17906,68789,0
17907,68790,0
17908,68791,1
17909,68792,0
17910,68793,0
17911,68794,0
17912,68795,0
17913,68796,0
17914,68797,0
17915,68798,1
17916,68799,0
17917,68800,0
17918,68801,0
17919,68802,1
17920,68803,0
17921,68804,0
17922,68805,0
17923,68806,0
17924,68807,0
17925,68808,0
17926,68809,0
17927,68810,0
17928,68811,0
17929,68812,1
17930,68813,0
17931,68814,0
17932,68815,0
17933,68816,1
17934,68817,0
17935,68818,0
17936,68819,0
17937,68820,1
17938,68821,0
17939,68822,0
17940,68823,0
17941,68824,0
17942,68825,0
17943,68826,0
17944,68827,0
17945,68828,0
17946,68829,0
17947,68830,1
17948,68831,0
17949,68832,0
17950,68833,0
17951,68834,1
17952,68835,0
17953,68836,0
17954,68837,0
17955,68838,0
17956,68839,0
17957,68840,1
17958,68841,0
17959,68842,0
17960,68843,0
17961,68844,1
17962,68845,0
17963,68846,0
17964,68847,0
17965,68848,0
17966,68849,0
17967,68850,0
17968,68851,0
17969,68852,1
17970,68853,0
17971,68854,1
17972,68855,0
17973,68856,1
17974,68857,0
17975,68858,0
17976,68859,0
17977,68860,0
17978,68861,0
17979,68862,0
17980,68863,0
17981,68864,0
17982,68865,1
17983,68866,0
17984,68867,1
17985,68868,0
17986,68869,0
17987,68870,0
17988,68871,0
17989,68872,0
17990,68873,0
17991,68874,0
17992,68875,1
17993,68876,0
17994,68877,0
17995,68878,0
17996,68879,0
17997,68880,0
17998,68881,0
17999,68882,1
18000,68883,0
18001,68884,0
18002,68885,1
18003,68886,0
18004,68887,0
18005,68888,0
18006,68889,1
18007,68890,0
18008,68891,0
18009,68892,1
18010,68893,0
18011,68894,1
18012,68895,0
18013,68896,0
18014,68897,0
18015,68898,1
18016,68899,0
18017,68900,0
18018,68901,0
18019,68902,0
18020,68903,0
18021,68904,1
18022,68905,0
18023,68906,1
18024,68907,0
18025,68908,0
18026,68909,0
18027,68910,0
18028,68911,0
18029,68912,0
18030,68913,0
18031,68914,0
18032,68915,0
18033,68916,0
18034,68917,1
18035,68918,0
18036,68919,0
18037,68920,0
18038,68921,1
18039,68922,0
18040,68923,1
18041,68924,1
18042,68925,1
18043,68926,0
18044,68927,1
18045,68928,0
18046,68929,1
18047,68930,0
18048,68931,0
18049,68932,0
18050,68933,1
18051,68934,1
18052,68935,0
18053,68936,1
18054,68937,0
18055,68938,0
18056,68939,0
18057,68940,0
18058,68941,0
18059,68942,1
18060,68943,1
18061,68944,0
18062,68945,1
18063,68946,0
18064,68947,0
18065,68948,1
18066,68949,1
18067,68950,0
18068,68951,0
18069,68952,0
18070,68953,1
18071,68954,0
18072,68955,0
18073,68956,1
18074,68957,0
18075,68958,0
18076,68959,0
18077,68960,0
18078,68961,0
18079,68962,0
18080,68963,1
18081,68964,0
18082,68965,0
18083,68966,0
18084,68967,0
18085,68968,0
18086,68969,0
18087,68970,0
18088,68971,0
18089,68972,1
18090,68973,0
18091,68974,0
18092,68975,0
18093,68976,0
18094,68977,1
18095,68978,0
18096,68979,0
18097,68980,0
18098,68981,1
18099,68982,0
18100,68983,0
18101,68984,0
18102,68985,0
18103,68986,0
18104,68987,0
18105,68988,1
18106,68989,0
18107,68990,0
18108,68991,0
18109,68992,0
18110,68993,0
18111,68994,1
18112,68995,1
18113,68996,0
18114,68997,0
18115,68998,0
18116,68999,0
18117,69000,0
18118,69001,0
18119,69002,0
18120,69003,0
18121,69004,1
18122,69005,0
18123,69006,0
18124,69007,1
18125,69008,1
18126,69009,1
18127,69010,0
18128,69011,1
18129,69012,0
18130,69013,0
18131,69014,1
18132,69015,1
18133,69016,1
18134,69017,0
18135,69018,0
18136,69019,0
18137,69020,0
18138,69021,0
18139,69022,0
18140,69023,0
18141,69024,0
18142,69025,0
18143,69026,0
18144,69027,1
18145,69028,0
18146,69029,0
18147,69030,0
18148,69031,1
18149,69032,0
18150,69033,0
18151,69034,1
18152,69035,0
18153,69036,0
18154,69037,0
18155,69038,0
18156,69039,0
18157,69040,0
18158,69041,0
18159,69042,0
18160,69043,0
18161,69044,1
18162,69045,0
18163,69046,0
18164,69047,0
18165,69048,1
18166,69049,0
18167,69050,1
18168,69051,0
18169,69052,1
18170,69053,0
18171,69054,1
18172,69055,0
18173,69056,1
18174,69057,0
18175,69058,1
18176,69059,1
18177,69060,0
18178,69061,1
18179,69062,0
18180,69063,1
18181,69064,0
18182,69065,0
18183,69066,1
18184,69067,1
18185,69068,1
18186,69069,0
18187,69070,0
18188,69071,0
18189,69072,0
18190,69073,0
18191,69074,1
18192,69075,0
18193,69076,0
18194,69077,0
18195,69078,0
18196,69079,0
18197,69080,1
18198,69081,0
18199,69082,1
18200,69083,1
18201,69084,0
18202,69085,1
18203,69086,0
18204,69087,0
18205,69088,0
18206,69089,0
18207,69090,0
18208,69091,1
18209,69092,0
18210,69093,0
18211,69094,0
18212,69095,0
18213,69096,0
18214,69097,0
18215,69098,0
18216,69099,0
18217,69100,0
18218,69101,1
18219,69102,0
18220,69103,0
18221,69104,1
18222,69105,1
18223,69106,0
18224,69107,0
18225,69108,0
18226,69109,0
18227,69110,0
18228,69111,0
18229,69112,0
18230,69113,0
18231,69114,0
18232,69115,0
18233,69116,0
18234,69117,0
18235,69118,1
18236,69119,0
18237,69120,0
18238,69121,0
18239,69122,0
18240,69123,0
18241,69124,0
18242,69125,0
18243,69126,0
18244,69127,0
18245,69128,0
18246,69129,0
18247,69130,1
18248,69131,0
18249,69132,1
18250,69133,0
18251,69134,0
18252,69135,0
18253,69136,0
18254,69137,1
18255,69138,1
18256,69139,1
18257,69140,0
18258,69141,0
18259,69142,1
18260,69143,0
18261,69144,0
18262,69145,0
18263,69146,1
18264,69147,0
18265,69148,1
18266,69149,0
18267,69150,1
18268,69151,0
18269,69152,1
18270,69153,1
18271,69154,0
18272,69155,0
18273,69156,0
18274,69157,1
18275,69158,0
18276,69159,0
18277,69160,0
18278,69161,0
18279,69162,1
18280,69163,0
18281,69164,1
18282,69165,0
18283,69166,1
18284,69167,0
18285,69168,0
18286,69169,0
18287,69170,0
18288,69171,0
18289,69172,1
18290,69173,1
18291,69174,1
18292,69175,0
18293,69176,0
18294,69177,0
18295,69178,1
18296,69179,0
18297,69180,0
18298,69181,0
18299,69182,0
18300,69183,1
18301,69184,1
18302,69185,0
18303,69186,0
18304,69187,0
18305,69188,0
18306,69189,1
18307,69190,0
18308,69191,1
18309,69192,0
18310,69193,0
18311,69194,1
18312,69195,1
18313,69196,0
18314,69197,1
18315,69198,0
18316,69199,0
18317,69200,0
18318,69201,1
18319,69202,0
18320,69203,0
18321,69204,0
18322,69205,1
18323,69206,0
18324,69207,0
18325,69208,0
18326,69209,0
18327,69210,0
18328,69211,0
18329,69212,1
18330,69213,1
18331,69214,0
18332,69215,0
18333,69216,0
18334,69217,1
18335,69218,0
18336,69219,1
18337,69220,0
18338,69221,0
18339,69222,0
18340,69223,0
18341,69224,0
18342,69225,0
18343,69226,0
18344,69227,1
18345,69228,0
18346,69229,0
18347,69230,1
18348,69231,0
18349,69232,1
18350,69233,0
18351,69234,0
18352,69235,0
18353,69236,0
18354,69237,0
18355,69238,0
18356,69239,1
18357,69240,1
18358,69241,0
18359,69242,0
18360,69243,0
18361,69244,0
18362,69245,1
18363,69246,0
18364,69247,0
18365,69248,1
18366,69249,1
